"","bottle","taxon","simple.N","simple.mean","simple.SD"
"2446","e00335","Citharichthys sordidus",3,0,0
"2447","e00335","Citharichthys stigmaeus",3,0,0
"2448","e00335","Clinocottus acuticeps",3,0,0
"2449","e00335","Clinocottus embryum",3,0,0
"2450","e00335","Clupea pallasii",3,0.364946731060919,0.119359280328689
"2451","e00335","Cottidae",3,0,0
"2452","e00335","Cottus",3,0,0
"2453","e00335","Cryptacanthodes giganteus",3,0,0
"2454","e00335","Cymatogaster aggregata",3,0.159952444283239,0.260207036986041
"2455","e00335","Embiotoca lateralis",3,0,0
"2456","e00335","Enophrys bison",3,0,0
"2457","e00335","Gadus",3,0,0
"2458","e00335","Gasterosteus aculeatus",3,0,0
"2459","e00335","Gobiesox maeandricus",3,0,0
"2460","e00335","Hemilepidotus hemilepidotus",3,0,0
"2461","e00335","Hexagrammos",3,0,0
"2462","e00335","Hexagrammos decagrammus",3,0,0
"2463","e00335","Hippoglossus stenolepis",3,0,0
"2464","e00335","Hypomesus",3,0,0
"2465","e00335","Lepidogobius lepidus",3,0,0
"2466","e00335","Lepidopsetta",3,0,0
"2467","e00335","Leptocottus armatus",3,0,0
"2468","e00335","Liparis mucosus",3,0,0
"2469","e00335","Lumpenus sagitta",3,0,0
"2470","e00335","Microgadus proximus",3,0,0
"2471","e00335","Micropterus",3,0,0
"2472","e00335","Myoxocephalus",3,0,0
"2473","e00335","Nautichthys oculofasciatus",3,0,0
"2474","e00335","Oligocottus maculosus",3,0.085592487778505,0.0437139447051312
"2475","e00335","Oligocottus snyderi",3,0,0
"2476","e00335","Oncorhynchus",3,0,0
"2477","e00335","Oncorhynchus clarkii",3,0,0
"2478","e00335","Oncorhynchus gorbuscha",3,0,0
"2479","e00335","Oncorhynchus keta",3,0,0
"2480","e00335","Oncorhynchus kisutch",3,0,0
"2481","e00335","Oncorhynchus nerka",3,0,0
"2482","e00335","Oncorhynchus tshawytscha",3,0,0
"2483","e00335","Ophiodon elongatus",3,0,0
"2484","e00335","Oxylebius pictus",3,0,0
"2485","e00335","Pholis laeta",3,0.190544628732652,0.177738715051472
"2486","e00335","Phytichthys chirus",3,0,0
"2487","e00335","Pleuronectidae 1",3,0,0
"2488","e00335","Pleuronectidae 2",3,0,0
"2489","e00335","Pleuronectidae 3",3,0,0
"2490","e00335","Pleuronichthys coenosus",3,0,0
"2491","e00335","Podothecus accipenserinus",3,0,0
"2492","e00335","Rhamphocottus richardsonii",3,0,0
"2493","e00335","Rhinogobiops nicholsii",3,0.0190836460211185,0.0165425661398843
"2494","e00335","Ronquilus jordani",3,0,0
"2495","e00335","Salvelinus",3,0,0
"2496","e00335","Scorpaenichthys marmoratus",3,0,0
"2497","e00335","Sebastes 1",3,0.0169040835707502,0.0292787315999297
"2498","e00335","Sebastes 2",3,0,0
"2499","e00335","Sebastes 3",3,0,0
"2500","e00335","Sebastes entomelas",3,0,0
"2501","e00335","Sebastes nigrocinctus",3,0,0
"2502","e00335","Sebastolobus",3,0,0
"2503","e00335","Stichaeidae",3,0,0
"2504","e00335","Stichaeus punctatus",3,0,0
"2505","e00335","Synchirus gilli",3,0,0
"2506","e00335","Syngnathus leptorhynchus",3,0,0
"2507","e00335","Xiphister",3,0.0167141500474834,0.028949757087571
"2508","e00335","Zaprora silenus",3,0,0
"2509","e00337","Agonopsis vulsa",2,0,0
"2510","e00337","Ammodytes personatus",2,0,0
"2511","e00337","Anoplarchus",2,0,0
"2512","e00337","Anoplopoma fimbria",2,0,0
"2513","e00337","Apodichthys flavidus",2,0,0
"2514","e00337","Artedius fenestralis",2,0,0
"2515","e00337","Artedius harringtoni",2,0,0
"2516","e00337","Artedius lateralis",2,0,0
"2517","e00337","Aulorhynchus flavidus",2,0,0
"2518","e00337","Blepsias bilobus",2,0,0
"2519","e00337","Blepsias cirrhosus",2,0,0
"2520","e00337","Brachyistius frenatus",2,0,0
"2521","e00337","Chitonotus pugetensis",2,0,0
"2522","e00337","Citharichthys sordidus",2,0,0
"2523","e00337","Citharichthys stigmaeus",2,0,0
"2524","e00337","Clinocottus acuticeps",2,0,0
"2525","e00337","Clinocottus embryum",2,0,0
"2526","e00337","Clupea pallasii",2,0.387765957446809,0.548383876047865
"2527","e00337","Cottidae",2,0,0
"2528","e00337","Cottus",2,0,0
"2529","e00337","Cryptacanthodes giganteus",2,0,0
"2530","e00337","Cymatogaster aggregata",2,0.0478723404255319,0.067701713092329
"2531","e00337","Embiotoca lateralis",2,0,0
"2532","e00337","Enophrys bison",2,0,0
"2533","e00337","Gadus",2,0,0
"2534","e00337","Gasterosteus aculeatus",2,0,0
"2535","e00337","Gobiesox maeandricus",2,0,0
"2536","e00337","Hemilepidotus hemilepidotus",2,0,0
"2537","e00337","Hexagrammos",2,0,0
"2538","e00337","Hexagrammos decagrammus",2,0,0
"2539","e00337","Hippoglossus stenolepis",2,0,0
"2540","e00337","Hypomesus",2,0,0
"2541","e00337","Lepidogobius lepidus",2,0,0
"2542","e00337","Lepidopsetta",2,0,0
"2543","e00337","Leptocottus armatus",2,0,0
"2544","e00337","Liparis mucosus",2,0,0
"2545","e00337","Lumpenus sagitta",2,0,0
"2546","e00337","Microgadus proximus",2,0,0
"2547","e00337","Micropterus",2,0,0
"2548","e00337","Myoxocephalus",2,0,0
"2549","e00337","Nautichthys oculofasciatus",2,0,0
"2550","e00337","Oligocottus maculosus",2,0,0
"2551","e00337","Oligocottus snyderi",2,0,0
"2552","e00337","Oncorhynchus",2,0,0
"2553","e00337","Oncorhynchus clarkii",2,0,0
"2554","e00337","Oncorhynchus gorbuscha",2,0,0
"2555","e00337","Oncorhynchus keta",2,0,0
"2556","e00337","Oncorhynchus kisutch",2,0,0
"2557","e00337","Oncorhynchus nerka",2,0,0
"2558","e00337","Oncorhynchus tshawytscha",2,0.5,0.707106781186548
"2559","e00337","Ophiodon elongatus",2,0,0
"2560","e00337","Oxylebius pictus",2,0,0
"2561","e00337","Pholis laeta",2,0.0643617021276596,0.0910211920463534
"2562","e00337","Phytichthys chirus",2,0,0
"2563","e00337","Pleuronectidae 1",2,0,0
"2564","e00337","Pleuronectidae 2",2,0,0
"2565","e00337","Pleuronectidae 3",2,0,0
"2566","e00337","Pleuronichthys coenosus",2,0,0
"2567","e00337","Podothecus accipenserinus",2,0,0
"2568","e00337","Rhamphocottus richardsonii",2,0,0
"2569","e00337","Rhinogobiops nicholsii",2,0,0
"2570","e00337","Ronquilus jordani",2,0,0
"2571","e00337","Salvelinus",2,0,0
"2572","e00337","Scorpaenichthys marmoratus",2,0,0
"2573","e00337","Sebastes 1",2,0,0
"2574","e00337","Sebastes 2",2,0,0
"2575","e00337","Sebastes 3",2,0,0
"2576","e00337","Sebastes entomelas",2,0,0
"2577","e00337","Sebastes nigrocinctus",2,0,0
"2578","e00337","Sebastolobus",2,0,0
"2579","e00337","Stichaeidae",2,0,0
"2580","e00337","Stichaeus punctatus",2,0,0
"2581","e00337","Synchirus gilli",2,0,0
"2582","e00337","Syngnathus leptorhynchus",2,0,0
"2583","e00337","Xiphister",2,0,0
"2584","e00337","Zaprora silenus",2,0,0
"2585","e00340","Agonopsis vulsa",3,0,0
"2586","e00340","Ammodytes personatus",3,0,0
"2587","e00340","Anoplarchus",3,0.0805322186653767,0.0224362312301103
"2588","e00340","Anoplopoma fimbria",3,0,0
"2589","e00340","Apodichthys flavidus",3,0,0
"2590","e00340","Artedius fenestralis",3,0.00876745845651952,0.0151856834999412
"2591","e00340","Artedius harringtoni",3,0,0
"2592","e00340","Artedius lateralis",3,0.00116959064327485,0.00202579041820921
"2593","e00340","Aulorhynchus flavidus",3,0,0
"2594","e00340","Blepsias bilobus",3,0,0
"2595","e00340","Blepsias cirrhosus",3,0,0
"2596","e00340","Brachyistius frenatus",3,0.000974658869395711,0.00168815868184101
"2597","e00340","Chitonotus pugetensis",3,0,0
"2598","e00340","Citharichthys sordidus",3,0,0
"2599","e00340","Citharichthys stigmaeus",3,0.00431725489003714,0.00438757922016544
"2600","e00340","Clinocottus acuticeps",3,0.00270726430375732,0.00468911932362526
"2601","e00340","Clinocottus embryum",3,0,0
"2602","e00340","Clupea pallasii",3,0.596803839338792,0.101506103787799
"2603","e00340","Cottidae",3,0.000389863547758285,0.000675263472736404
"2604","e00340","Cottus",3,0.0142159694611525,0.0246227813855636
"2605","e00340","Cryptacanthodes giganteus",3,0,0
"2606","e00340","Cymatogaster aggregata",3,0.00778669865384,0.0124877628255577
"2607","e00340","Embiotoca lateralis",3,0,0
"2608","e00340","Enophrys bison",3,0.000974658869395711,0.00168815868184101
"2609","e00340","Gadus",3,0,0
"2610","e00340","Gasterosteus aculeatus",3,0.151567858422897,0.0453580749037197
"2611","e00340","Gobiesox maeandricus",3,0,0
"2612","e00340","Hemilepidotus hemilepidotus",3,0,0
"2613","e00340","Hexagrammos",3,0.00116959064327485,0.00202579041820921
"2614","e00340","Hexagrammos decagrammus",3,0,0
"2615","e00340","Hippoglossus stenolepis",3,0,0
"2616","e00340","Hypomesus",3,0,0
"2617","e00340","Lepidogobius lepidus",3,0.00155945419103314,0.00270105389094562
"2618","e00340","Lepidopsetta",3,0,0
"2619","e00340","Leptocottus armatus",3,0.000584795321637427,0.00101289520910461
"2620","e00340","Liparis mucosus",3,0,0
"2621","e00340","Lumpenus sagitta",3,0.00338691224612317,0.00586630409106257
"2622","e00340","Microgadus proximus",3,0,0
"2623","e00340","Micropterus",3,0.00663789490377318,0.0114971712286377
"2624","e00340","Myoxocephalus",3,0.00789764695378346,0.011711881463922
"2625","e00340","Nautichthys oculofasciatus",3,0,0
"2626","e00340","Oligocottus maculosus",3,0.0427487725737935,0.0287961658084259
"2627","e00340","Oligocottus snyderi",3,0,0
"2628","e00340","Oncorhynchus",3,0,0
"2629","e00340","Oncorhynchus clarkii",3,0,0
"2630","e00340","Oncorhynchus gorbuscha",3,0,0
"2631","e00340","Oncorhynchus keta",3,0,0
"2632","e00340","Oncorhynchus kisutch",3,0,0
"2633","e00340","Oncorhynchus nerka",3,0,0
"2634","e00340","Oncorhynchus tshawytscha",3,0,0
"2635","e00340","Ophiodon elongatus",3,0,0
"2636","e00340","Oxylebius pictus",3,0,0
"2637","e00340","Pholis laeta",3,0.0552710686630282,0.00611358207353927
"2638","e00340","Phytichthys chirus",3,0,0
"2639","e00340","Pleuronectidae 1",3,0,0
"2640","e00340","Pleuronectidae 2",3,0,0
"2641","e00340","Pleuronectidae 3",3,0,0
"2642","e00340","Pleuronichthys coenosus",3,0,0
"2643","e00340","Podothecus accipenserinus",3,0,0
"2644","e00340","Rhamphocottus richardsonii",3,0,0
"2645","e00340","Rhinogobiops nicholsii",3,0,0
"2646","e00340","Ronquilus jordani",3,0,0
"2647","e00340","Salvelinus",3,0.000194931773879142,0.000337631736368202
"2648","e00340","Scorpaenichthys marmoratus",3,0,0
"2649","e00340","Sebastes 1",3,0,0
"2650","e00340","Sebastes 2",3,0.001364522417154,0.00236342215457742
"2651","e00340","Sebastes 3",3,0,0
"2652","e00340","Sebastes entomelas",3,0,0
"2653","e00340","Sebastes nigrocinctus",3,0,0
"2654","e00340","Sebastolobus",3,0,0
"2655","e00340","Stichaeidae",3,0,0
"2656","e00340","Stichaeus punctatus",3,0,0
"2657","e00340","Synchirus gilli",3,0,0
"2658","e00340","Syngnathus leptorhynchus",3,0.00522295532785362,0.00494019722942957
"2659","e00340","Xiphister",3,0.00375412086246926,0.00552049442708858
"2660","e00340","Zaprora silenus",3,0,0
"2661","e00341","Agonopsis vulsa",3,0,0
"2662","e00341","Ammodytes personatus",3,0,0
"2663","e00341","Anoplarchus",3,0.136221656775251,0.0606345181080682
"2664","e00341","Anoplopoma fimbria",3,0,0
"2665","e00341","Apodichthys flavidus",3,0,0
"2666","e00341","Artedius fenestralis",3,0.027307372924402,0.0119794846284327
"2667","e00341","Artedius harringtoni",3,0,0
"2668","e00341","Artedius lateralis",3,0,0
"2669","e00341","Aulorhynchus flavidus",3,0,0
"2670","e00341","Blepsias bilobus",3,0,0
"2671","e00341","Blepsias cirrhosus",3,0,0
"2672","e00341","Brachyistius frenatus",3,0,0
"2673","e00341","Chitonotus pugetensis",3,0,0
"2674","e00341","Citharichthys sordidus",3,0,0
"2675","e00341","Citharichthys stigmaeus",3,0.0007145859604876,0.00123769918993993
"2676","e00341","Clinocottus acuticeps",3,0.00571916086356148,0.00862860922597461
"2677","e00341","Clinocottus embryum",3,0,0
"2678","e00341","Clupea pallasii",3,0.559197568904467,0.0846559292611622
"2679","e00341","Cottidae",3,0.000357729141773107,0.000420539551999973
"2680","e00341","Cottus",3,0.0251443439152902,0.0109425591898081
"2681","e00341","Cryptacanthodes giganteus",3,0,0
"2682","e00341","Cymatogaster aggregata",3,0.0138207392976259,0.0122323275422192
"2683","e00341","Embiotoca lateralis",3,0,0
"2684","e00341","Enophrys bison",3,0.0113551826294597,0.0152152829403235
"2685","e00341","Gadus",3,0,0
"2686","e00341","Gasterosteus aculeatus",3,0.0151785170795583,0.0148360267778078
"2687","e00341","Gobiesox maeandricus",3,0,0
"2688","e00341","Hemilepidotus hemilepidotus",3,0.000896997339414671,0.00155364496612032
"2689","e00341","Hexagrammos",3,0.002343174767049,0.00270034836997708
"2690","e00341","Hexagrammos decagrammus",3,0,0
"2691","e00341","Hippoglossus stenolepis",3,0,0
"2692","e00341","Hypomesus",3,0,0
"2693","e00341","Lepidogobius lepidus",3,0.00180748213535099,0.003130650892201
"2694","e00341","Lepidopsetta",3,0,0
"2695","e00341","Leptocottus armatus",3,0.0123121785405652,0.0128207611488138
"2696","e00341","Liparis mucosus",3,0,0
"2697","e00341","Lumpenus sagitta",3,0.000210172341319882,0.000364029173511744
"2698","e00341","Microgadus proximus",3,0,0
"2699","e00341","Micropterus",3,0,0
"2700","e00341","Myoxocephalus",3,0,0
"2701","e00341","Nautichthys oculofasciatus",3,0,0
"2702","e00341","Oligocottus maculosus",3,0.0350556367483952,0.00528522176784191
"2703","e00341","Oligocottus snyderi",3,0,0
"2704","e00341","Oncorhynchus",3,0,0
"2705","e00341","Oncorhynchus clarkii",3,0,0
"2706","e00341","Oncorhynchus gorbuscha",3,4.20344682639765e-05,7.28058347023488e-05
"2707","e00341","Oncorhynchus keta",3,0,0
"2708","e00341","Oncorhynchus kisutch",3,0,0
"2709","e00341","Oncorhynchus nerka",3,0,0
"2710","e00341","Oncorhynchus tshawytscha",3,0,0
"2711","e00341","Ophiodon elongatus",3,0.00058848255569567,0.00101928168583288
"2712","e00341","Oxylebius pictus",3,0.00144431774990498,0.00250163172510898
"2713","e00341","Pholis laeta",3,0.123921144983416,0.0513638971230862
"2714","e00341","Phytichthys chirus",3,0,0
"2715","e00341","Pleuronectidae 1",3,0,0
"2716","e00341","Pleuronectidae 2",3,0.00412734382900934,0.00357440457818718
"2717","e00341","Pleuronectidae 3",3,0.00579971174995195,0.00561964558668166
"2718","e00341","Pleuronichthys coenosus",3,0,0
"2719","e00341","Podothecus accipenserinus",3,0,0
"2720","e00341","Rhamphocottus richardsonii",3,0,0
"2721","e00341","Rhinogobiops nicholsii",3,8.40689365279529e-05,0.000145611669404698
"2722","e00341","Ronquilus jordani",3,0,0
"2723","e00341","Salvelinus",3,0,0
"2724","e00341","Scorpaenichthys marmoratus",3,0,0
"2725","e00341","Sebastes 1",3,0,0
"2726","e00341","Sebastes 2",3,0,0
"2727","e00341","Sebastes 3",3,0.00126103404791929,0.00218417504107046
"2728","e00341","Sebastes entomelas",3,0,0
"2729","e00341","Sebastes nigrocinctus",3,0,0
"2730","e00341","Sebastolobus",3,0,0
"2731","e00341","Stichaeidae",3,0,0
"2732","e00341","Stichaeus punctatus",3,0,0
"2733","e00341","Synchirus gilli",3,0,0
"2734","e00341","Syngnathus leptorhynchus",3,0.00349054799622121,0.00381997921291818
"2735","e00341","Xiphister",3,0.0115988143191177,0.0128713760523484
"2736","e00341","Zaprora silenus",3,0,0
"2737","e00343","Agonopsis vulsa",3,0,0
"2738","e00343","Ammodytes personatus",3,0,0
"2739","e00343","Anoplarchus",3,0.0100833990976869,0.00934421527303405
"2740","e00343","Anoplopoma fimbria",3,0,0
"2741","e00343","Apodichthys flavidus",3,0,0
"2742","e00343","Artedius fenestralis",3,0,0
"2743","e00343","Artedius harringtoni",3,0,0
"2744","e00343","Artedius lateralis",3,0,0
"2745","e00343","Aulorhynchus flavidus",3,0.00266276823474129,0.00461204987135241
"2746","e00343","Blepsias bilobus",3,0,0
"2747","e00343","Blepsias cirrhosus",3,0,0
"2748","e00343","Brachyistius frenatus",3,0,0
"2749","e00343","Chitonotus pugetensis",3,0,0
"2750","e00343","Citharichthys sordidus",3,0,0
"2751","e00343","Citharichthys stigmaeus",3,0,0
"2752","e00343","Clinocottus acuticeps",3,0.00401137535657458,0.0040202873613379
"2753","e00343","Clinocottus embryum",3,0,0
"2754","e00343","Clupea pallasii",3,0.00859428180788105,0.013603474678712
"2755","e00343","Cottidae",3,0,0
"2756","e00343","Cottus",3,0.488338164473185,0.0692540368612672
"2757","e00343","Cryptacanthodes giganteus",3,0,0
"2758","e00343","Cymatogaster aggregata",3,0.0507006699363962,0.0103055918515877
"2759","e00343","Embiotoca lateralis",3,0,0
"2760","e00343","Enophrys bison",3,0,0
"2761","e00343","Gadus",3,0,0
"2762","e00343","Gasterosteus aculeatus",3,0.0412955546362639,0.0360258216309892
"2763","e00343","Gobiesox maeandricus",3,0,0
"2764","e00343","Hemilepidotus hemilepidotus",3,0,0
"2765","e00343","Hexagrammos",3,0,0
"2766","e00343","Hexagrammos decagrammus",3,0,0
"2767","e00343","Hippoglossus stenolepis",3,0,0
"2768","e00343","Hypomesus",3,0,0
"2769","e00343","Lepidogobius lepidus",3,0,0
"2770","e00343","Lepidopsetta",3,0,0
"2771","e00343","Leptocottus armatus",3,0,0
"2772","e00343","Liparis mucosus",3,0,0
"2773","e00343","Lumpenus sagitta",3,0.000783167127865086,0.00135648525628012
"2774","e00343","Microgadus proximus",3,0,0
"2775","e00343","Micropterus",3,0,0
"2776","e00343","Myoxocephalus",3,0,0
"2777","e00343","Nautichthys oculofasciatus",3,0,0
"2778","e00343","Oligocottus maculosus",3,0.00746098468211838,0.00646178691284191
"2779","e00343","Oligocottus snyderi",3,0,0
"2780","e00343","Oncorhynchus",3,0.0231840922492075,0.026519877534511
"2781","e00343","Oncorhynchus clarkii",3,0.031195758044631,0.0172337420284906
"2782","e00343","Oncorhynchus gorbuscha",3,0,0
"2783","e00343","Oncorhynchus keta",3,0,0
"2784","e00343","Oncorhynchus kisutch",3,0.0609732122901565,0.00899023022268894
"2785","e00343","Oncorhynchus nerka",3,0,0
"2786","e00343","Oncorhynchus tshawytscha",3,0,0
"2787","e00343","Ophiodon elongatus",3,0,0
"2788","e00343","Oxylebius pictus",3,0,0
"2789","e00343","Pholis laeta",3,0.0347966932493915,0.00226827056671999
"2790","e00343","Phytichthys chirus",3,0,0
"2791","e00343","Pleuronectidae 1",3,0,0
"2792","e00343","Pleuronectidae 2",3,0.025137927575484,0.043540167757725
"2793","e00343","Pleuronectidae 3",3,0,0
"2794","e00343","Pleuronichthys coenosus",3,0,0
"2795","e00343","Podothecus accipenserinus",3,0,0
"2796","e00343","Rhamphocottus richardsonii",3,0,0
"2797","e00343","Rhinogobiops nicholsii",3,0.136081158466653,0.105521850157903
"2798","e00343","Ronquilus jordani",3,0,0
"2799","e00343","Salvelinus",3,0.062497476747063,0.0544913387018168
"2800","e00343","Scorpaenichthys marmoratus",3,0,0
"2801","e00343","Sebastes 1",3,0,0
"2802","e00343","Sebastes 2",3,0,0
"2803","e00343","Sebastes 3",3,0,0
"2804","e00343","Sebastes entomelas",3,0,0
"2805","e00343","Sebastes nigrocinctus",3,0.00193181224873388,0.00334599696549097
"2806","e00343","Sebastolobus",3,0,0
"2807","e00343","Stichaeidae",3,0,0
"2808","e00343","Stichaeus punctatus",3,0,0
"2809","e00343","Synchirus gilli",3,0,0
"2810","e00343","Syngnathus leptorhynchus",3,0.0102715037759665,0.00889667603763263
"2811","e00343","Xiphister",3,0,0
"2812","e00343","Zaprora silenus",3,0,0
"2813","e00344","Agonopsis vulsa",2,0,0
"2814","e00344","Ammodytes personatus",2,0,0
"2815","e00344","Anoplarchus",2,0.00904658026433979,0.0127937965029261
"2816","e00344","Anoplopoma fimbria",2,0,0
"2817","e00344","Apodichthys flavidus",2,0,0
"2818","e00344","Artedius fenestralis",2,0,0
"2819","e00344","Artedius harringtoni",2,0,0
"2820","e00344","Artedius lateralis",2,0,0
"2821","e00344","Aulorhynchus flavidus",2,0.0631443298969072,0.0892995677271671
"2822","e00344","Blepsias bilobus",2,0,0
"2823","e00344","Blepsias cirrhosus",2,0,0
"2824","e00344","Brachyistius frenatus",2,0,0
"2825","e00344","Chitonotus pugetensis",2,0,0
"2826","e00344","Citharichthys sordidus",2,0,0
"2827","e00344","Citharichthys stigmaeus",2,0,0
"2828","e00344","Clinocottus acuticeps",2,0.0284192506007021,0.014482315098926
"2829","e00344","Clinocottus embryum",2,0,0
"2830","e00344","Clupea pallasii",2,0.000515463917525773,0.000728976063078915
"2831","e00344","Cottidae",2,0,0
"2832","e00344","Cottus",2,0.581131846670044,0.000440460065317306
"2833","e00344","Cryptacanthodes giganteus",2,0,0
"2834","e00344","Cymatogaster aggregata",2,0.0262024404666625,0.0202893972244127
"2835","e00344","Embiotoca lateralis",2,0,0
"2836","e00344","Enophrys bison",2,0,0
"2837","e00344","Gadus",2,0,0
"2838","e00344","Gasterosteus aculeatus",2,0.111886625718825,0.0502555705008449
"2839","e00344","Gobiesox maeandricus",2,0,0
"2840","e00344","Hemilepidotus hemilepidotus",2,0,0
"2841","e00344","Hexagrammos",2,0,0
"2842","e00344","Hexagrammos decagrammus",2,0,0
"2843","e00344","Hippoglossus stenolepis",2,0,0
"2844","e00344","Hypomesus",2,0,0
"2845","e00344","Lepidogobius lepidus",2,0,0
"2846","e00344","Lepidopsetta",2,0,0
"2847","e00344","Leptocottus armatus",2,0,0
"2848","e00344","Liparis mucosus",2,0,0
"2849","e00344","Lumpenus sagitta",2,0,0
